Sub,Type,ID,Position,RT,ACC
27,1,16,6,0.250339861,1
28,2,16,6,0.6504732,1
29,1,16,6,0.550578713,1
30,2,16,6,0.452821281,1
31,1,16,6,0.283910716,1
32,2,16,6,0.250386834,1
34,2,16,6,0.317285785,1
35,1,16,6,0.550412728,1
36,2,16,6,0.317131841,1
37,1,16,6,0.366986818,1
38,2,16,6,0.383789613,1
39,1,16,6,2.800360229,1
42,2,16,6,0.250439727,1
43,1,16,6,0.334322654,1
44,2,16,6,0.567056053,1
45,1,16,6,0.467278029,1
46,2,16,6,0.183692086,1
1,1,17,6,0.550593709,1
2,2,17,6,0.350904595,1
3,1,17,6,0.400779112,1
4,2,17,6,0.850272638,1
5,1,17,6,0.383786124,1
6,2,17,6,0.483752257,1
7,1,17,6,0.533487435,1
8,2,17,6,0.638189894,1
9,1,17,6,0.550529962,1
10,2,17,6,,1
11,1,17,6,,1
12,2,17,6,0.483710811,1
13,1,17,6,,1
14,2,17,6,0.343982667,1
15,1,17,6,0.260450194,1
16,2,17,6,0.568263652,1
17,1,17,6,0.598232098,1
18,2,17,6,0.513854909,1
19,1,17,6,,1
20,2,17,6,0.602495353,1
21,1,17,6,0.477681125,1
22,2,17,6,0.483758456,1
23,1,17,6,1.716902409,1
24,2,17,6,0.487778826,1
25,1,17,6,0.567213597,1
26,2,17,6,0.763526068,1
27,1,17,6,0.317093552,1
28,2,17,6,0.300415886,1
29,1,17,6,,1
30,2,17,6,0.510399512,1
31,1,17,6,0.667287443,1
32,2,17,6,0.267107526,1
33,1,17,6,0.283814402,1
34,2,17,6,0.300413912,1
35,1,17,6,0.667251917,1
36,2,17,6,0.300342072,1
37,1,17,6,0.483695352,1
38,2,17,6,0.600444148,1
39,1,17,6,0.800376018,1
40,2,17,6,1.083792139,1
41,1,17,6,0.617124183,1
42,2,17,6,0.416944819,1
43,1,17,6,0.333845427,1
44,2,17,6,,1
45,1,17,6,0.366688653,1
46,2,17,6,0.284843956,1
1,1,18,6,0.383487316,1
2,2,18,6,0.300449831,1
3,1,18,6,,1
4,2,18,6,0.566951186,1
5,1,18,6,0.450105353,1
6,2,18,6,0.783693679,1
7,1,18,6,0.5168947,1
8,2,18,6,0.71311456,1
9,1,18,6,0.483932189,1
10,2,18,6,0.533892558,1
11,1,18,6,0.817978857,1
12,2,18,6,0.650364451,1
13,1,18,6,0.538714406,1
14,2,18,6,0.343594256,1
15,1,18,6,0.329581455,1
16,2,18,6,0.397598798,1
17,1,18,6,,1
18,2,18,6,0.597320674,1
19,1,18,6,0.917789862,1
20,2,18,6,0.953806601,1
21,1,18,6,0.434201131,1
22,2,18,6,0.640091042,1
23,1,18,6,2.64915967,1
24,2,18,6,0.55493341,1
25,1,18,6,0.600484576,1
26,2,18,6,,1
27,1,18,6,0.600414544,1
28,2,18,6,0.33367451,1
29,1,18,6,0.666992056,1
30,2,18,6,0.815064649,1
31,1,18,6,,1
32,2,18,6,0.233803113,1
33,1,18,6,0.46683611,1
34,2,18,6,0.267067658,1
35,1,18,6,0.500303151,1
36,2,18,6,0.250400649,1
37,1,18,6,0.400420701,1
38,2,18,6,0.467188998,1
39,1,18,6,0.417057316,1
40,2,18,6,1.117188919,1
41,1,18,6,0.667214023,1
42,2,18,6,,1
43,1,18,6,0.350355729,1
44,2,18,6,0.417143762,1
45,1,18,6,0.416038943,1
46,2,18,6,,1
1,1,19,6,0.48394962,1
2,2,19,6,0.317578209,1
3,1,19,6,0.46751004,1
4,2,19,6,0.86689774,1
5,1,19,6,2.15057642,1
6,2,19,6,,1
7,1,19,6,0.366848399,1
8,2,19,6,0.683747283,1
9,1,19,6,0.833585696,1
10,2,19,6,0.783852296,1
11,1,19,6,0.650774967,1
12,2,19,6,0.835109604,1
13,1,19,6,0.633835663,1
14,2,19,6,0.49740625,1
15,1,19,6,0.310407603,1
16,2,19,6,0.448890778,1
17,1,19,6,0.737850507,1
18,2,19,6,0.905118343,1
19,1,19,6,,1
20,2,19,6,,1
21,1,19,6,0.913758033,1
22,2,19,6,0.591693446,1
23,1,19,6,1.177312325,1
24,2,19,6,,1
25,1,19,6,0.667158374,1
26,2,19,6,0.51375827,1
27,1,19,6,0.45044699,1
28,2,19,6,,1
29,1,19,6,0.78379697,1
30,2,19,6,,1
31,1,19,6,0.400331493,1
32,2,19,6,0.233738377,1
33,1,19,6,0.383768298,1
34,2,19,6,0.283896111,1
35,1,19,6,0.450349492,1
36,2,19,6,0.267160024,1
37,1,19,6,0.467103736,1
38,2,19,6,0.550454964,1
39,1,19,6,0.399579535,1
